state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,city,pin_code,resource type,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,oxygen supplier willing to join WhatsAppBot
Uttar Pradesh,Lucknow,35,657,COVIDFYI,aadd76bd-8790-412e-8c6a-661d946ef136,1798,medicine,8601975555,False,0,0,8,,,SuperValue Pharmacy,Lucknow,Will be In stock at 8:00 P.M on 24/04,False,,,26.8466937,80.946166,,,,FabiFlu,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,afcf244d-f120-4dba-9393-0136dbd2f0fb,1935,medicine,8800019190,False,0,0,8,,,Albino Medical,Lucknow,,False,,,26.8466937,80.946166,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nanded,22,381,COVIDFYI,249c4663-96b6-468a-adab-e248e9f6e554,1424,medicine,9730037702,False,0,0,8,,,SANTOSH MEDICAL STORES,"SHOP NO 1,2,4 & 5UDGIRNEW NAGARPALIKA COMPLEX NANDED  RD,UDGIR,413512",,False,,413512,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 12:13pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,df7e9169-9a0b-4326-a4c5-1e1de20a11f5,1919,medicine,8553910414,False,0,0,8,,,Hetero Healthcare,Andheri East,,False,,,19.113645,72.8697339,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Andhra Pradesh,Visakhapatnam,5,29,COVIDFYI,c9628a63-b6eb-4e0c-a232-5ff4d740f56d,1348,medicine,9849595908,False,0,0,8,aurobindodrugs@gmail.com,,AUROBINDO DRUGS (VSP),"DOOR NO. # 47-1-111/16th LaneDwarak  NagarVISAKHAPATNAM,Visakhapatnam,530016",Switched off.,False,,530016,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:39pm,,Unresponsive,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,72cbc6a1-e624-405d-b2da-e65f294d2ac5,1478,medicine,9133946000,False,0,0,8,santoshm@olivehospitals.com,,OLIVE HOSPITALS PRIVATE LIMITED,"(CENTRAL PHARMACY STORE)NANAL NAGARMAHDIPATNAMD NO : 12-2-  718/3,4,5 05TH FLOORHYDERABAD,HYDERABAD,500024",switched off,False,,500024,17.393623,78.427336,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:20pm,,Unresponsive,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,d40f5ee8-5b3f-43d0-971d-3eb54cb92101,1542,medicine,080-41206583/22109450,False,0,0,8,dp.bng2006@yahoo.com,,Dhanvanthri Speciality Pharma,"No.39/2C.K.C. Garden1st Floor, 2nd MainMission Road Cross,Bangalore,560027",No COVID related medicine available,False,,560027,12.9560933,77.5921445,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unavailable but verified,,,,,,,,
Punjab,Sahibzada Ajit Singh Nagar (Mohali),29,497,COVIDFYI,de06255a-1a12-47b4-8d62-c33233694477,1271,medicine,9888041014/9888066662,False,0,0,8,kulenterprises1@gmail.com,,KUL ENTERPRISES (CHANDIGARH),"OLD PABHAT ROAD, OPP MODI KUNJ FLATSVILLAGE:  PABHARTZIRAKPUR,ZIRAKPUR,140105",Not Available,False,,140105,30.6630626,76.8163795,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,c4d93d61-ffbf-42fd-8b27-546a0ec4e59d,1921,medicine,9711335955,False,0,0,8,,,Archit @ Pharmacube,"144 first floor, Sector 19, Ambrahi Village, Dwarka, Delhi 110075, India",Switched off,False,,,28.5772669,77.0494237,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,d876f92d-64a0-4042-b75a-b4af8d9e2a40,1618,medicine,0253-312115,False,0,0,8,sureshpatil2206@gmail.com,,POONAM ENTERPRISES (CHQ),"FIRST FLOOR, GADRE MANGAL KARYALAYSR.NO.622 13, PLOT NO.081Tal  MAHANAGAR PALIKA 1 TO 61 NASHIKGOLE COLONY, , NASHIK.,NASHIK,422001",,False,,422001,19.998518,73.7919103,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Parbhani,22,386,COVIDFYI,a6e3fd55-0975-46bf-9d64-402c1f472ac4,1582,medicine,9923177487,False,0,0,8,,,KATRUWAR DISTRIBUTORS,"Shop No - 1, House No - 53 & 53/1,Ward no 11, Station Road,Taluka  Parbhani,Parbhani,431401",,False,,431401,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,7b078ba6-3166-479f-9c03-eef0cd09f696,1357,medicine,079 22936616/17,False,0,0,8,khokhra@kbshah.com,,K.B. SHAH & CO.,"K.B. HOUSE, OPP. ANUPAM CINEMA,KHOKHARAAHMEDABADMOB 9824011525,  9824041070,,AHMEDABAD,380001",Out of network coverage area,False,,380001,23.0065507,72.613204,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 6:20pm,,Unresponsive,,,,,,,,
Tamil Nadu,Vellore,32,566,COVIDFYI,efa1ecba-66ae-42b6-bb44-a1895d86c5c1,1433,medicine,041-62282135,False,0,0,8,pharmacypurchase@cmcvellore.ac.in,,CMC Vellore Association,"Christian Medical CollegePHARMACY SERVICES,Chandan Nagar,VELLORE,632004",Not responding to the call,False,,632004,12.9246021,79.1348129,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:31pm,,Unresponsive,,,,,,,,
Maharashtra,Nandurbar,22,382,COVIDFYI,77aff1b2-0188-4c5e-bb1e-242aa12e117f,1650,medicine,02564 -221980,False,0,0,8,jaiprakash.medicaltg@gmail.com,,JAIPRAKASH MEDICAL AND GENERAL,"D.J ARKED , 1st FLOOR ,NEAR AMRUT CINEMA,,NANDURBAR,425412",,False,,425412,21.3640099,74.2414092,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Raigad,22,388,COVIDFYI,f669c3e6-9784-46c2-8334-2960c309b16a,1658,medicine,02143-220072 73,False,0,0,8,tirupatidis@gmail.com,,TIRUPATI DISTRIBUTORS,"HOUSE NO. -378 (A) & 379 ( I) ,MITHABAI COMPLEX MUMBAI GOA ROADNEAR  RASOI HOTEL,PALASPE TAL PANVEL DIST RAIGAD,PALASPE,410221",,False,,410221,40.157844,-83.0754376,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Bihar,Patna,8,112,COVIDFYI,717b5c81-692f-4a75-a8cb-6ece233b7ef4,1725,medicine,6122530169,False,0,0,8,,,Medicana,"Boring Road chauraha, Patna",,False,,,25.6137345,85.1182659,,,,,Twitter,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,bdad9cb6-bef9-44ec-af05-a1fadc3ca65a,1321,medicine,9879034431,False,0,0,8,,,Astha Medical,Iscon,,False,,,32.7939917,-96.7500222,,,,Free Home Delivery,,Bharath Alur,,27/4/2021 6:29pm,,,,,,,,,,
Haryana,Faridabad,15,204,COVIDFYI,1144fc85-5f53-4302-a4f0-a430dec99708,1450,medicine,9811058054,False,0,0,8,gyandeep562@gmail.com,,GYANDEEP ENTERPRISES,"PHARMACEUTICALS DISTRIBUTORS562,GOPI COLONY,OLD  FARIDABAD,FARIDABAD,121002",They cut the call,False,,121002,28.4222536,77.3167613,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:21pm,,Unresponsive,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,3aaf221c-fd3f-4bf4-8f9b-99d664c99b23,1432,medicine,0278-2515775,False,0,0,8,kaushalmehta1976@gmail.com,,CHANDRAMAULI AGENCIES,"G-1, SUKHSHANTI COMPLEX,KALANALA.BHAVNAGAR (  GUJARAT),BHAVNAGAR,364001",Busy,False,,364001,21.7684761,72.1427239,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 12:24pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Kaushambi,35,653,COVIDFYI,fb4968ed-4107-41a8-8832-2c1e3797be4e,1722,medicine,1204248659,False,0,0,8,,,Star chemist,Jaipuria market opp Ganga tower  Kaushambi,,False,,,28.6431092,77.3184728,,,,,Twitter,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Dewas,21,325,COVIDFYI,dd963207-c0a6-4a70-8bfa-a1e0e26c374e,1428,medicine,07272-230444,False,0,0,8,ashishjakhetia69@gmail.com,,KAVITA MEDICAL STORES(DWS),"249 M.G. RoadDEWASDEWASDEWAS (M.P.),DEWAS,455001",No answer,False,,455001,22.9644166,76.0502421,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 11:24am,,Unresponsive,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,1e554bdf-9ed8-467c-8234-b8a06e33be81,1653,medicine,0253-576506/9822,False,0,0,8,sheetalpharma@ymail.com,,SHEETAL PHARMA (CHQ),"SHOP NO 1 JANKI PLAZAGOLE COLONYNASIKNASIK,NASHIK,422002",,False,,422002,20.006348,73.783766,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Dhar,21,326,COVIDFYI,bcf2b0e8-dd0f-454a-b4ad-62e892874ba8,1263,medicine,07292-411186 98260-69522,False,0,0,8,goudpharmadhar@gmail.com,,GOUD PHARMA DHAR,"18, SHIVAJI MARGDHAN MANDIDHARDHAR (M.P.),DHAR,454001",No stock available,False,,454001,22.6012922,75.3024655,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Gujarat,Valsad,14,199,COVIDFYI,5c8430bd-5235-4be0-98e4-a1c8afcc6550,1584,medicine,9825127704,False,0,0,8,deepmedical@yahoo.com,,DEEP DISTRIBUTORS,"POST BOX NO. 51 , NEHRU STREETVAPI,VAPI,396191",,False,,396191,20.3718875,72.9052212,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,85d40ae4-5152-4fb2-b40f-87d5c1d636e4,1698,medicine,18002707755,False,0,0,8,,,StayHappi Pharmacy,"202-303, Mohan Place, L.S.C.Block-C, Shastri Vihar Delhi","NO REMEDESIVIR, others available",False,,,28.70353,77.268258,,,,Sector 44,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Aurangabad,22,365,COVIDFYI,5e016b17-817e-47f6-996d-11d7ff5f21c3,1311,medicine,0240-2339020,False,0,0,8,distributorsbhagirath@gmail.com,,BHAGIRATH DISTRIBUTORS ( AURANGABAD,"SHOP NO 8/9/10, SURANA APTBARUDGAR  NALAAURANGPURAAURANGABAD,AURANGPURA,431001",Not available in stock,False,,431001,19.8837677,75.3256683,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,baeb7ccd-1b45-46be-b5b0-52c7f8cab12a,1458,medicine,044-24992492/93/94,False,0,0,8,medihauxe@yahoo.in,,MEDIHAUXE INTERNATIONAL PVT LTD,"RPY COMPLEX ,40/32, KARPAGAMBAL NAGAR(OPP.TO  AMRUTANJAN),MYLAPORE,CHENNAI,600004",Not answering the call,False,,600004,13.039019,80.264245,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:54pm,,Unresponsive,,,,,,,,
Maharashtra,Yavatmal,22,397,COVIDFYI,74f54fe1-a881-4f71-88c9-0116189a05b4,1380,medicine,07232-240490,False,0,0,8,anilagytl@gmail.com,,ANIL AGENCIES,"FLAT NO. 3,DATTA CHOWKASHWAMEGH COMPLEX,YAVATMAL,445001",,False,,445001,20.3877,78.1293,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,22/4/2021 2:42pm,,Unresponsive,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,db920b24-d56a-4687-80c6-8323607b8728,1435,medicine,9998151514,False,0,0,8,,,Tanvi,Nava Nikol,Not receiving,False,,,23.0458724,72.6694942,,,,Free Home Delivery,,Bharath Alur,,23/4/2021 7:11pm,,Unresponsive,,,,,,,,
Maharashtra,Aurangabad,22,365,COVIDFYI,ddf3fd4d-f4b7-4666-b44b-e2be3219fd11,1694,medicine,9422496941,False,0,0,8,,,FDA Inspector,"Aurangabad, Maharashtra",,False,,,19.8761653,75.3433139,,,,"Remedesivir Helpline for Aurangabad District  Setup by collector office of Sunil Chavan, IAS    To get the Remedesivir hospitals will have to whatsapp patient details to above whatsapp number & request for injection.    No individual request will be fulfilled",Newspaper,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Amravati,22,364,COVIDFYI,2c4e614a-6cad-4b15-8162-4c50bbebaef3,1322,medicine,0721-2564460,False,0,0,8,deshmukhpravin76@gmail.com,,SANJAY PHARMA,"SHOP NO.39, 1ST & 2ND FLOOR,GULSHAN TOWERS,NEAR PANCHASHEEL  TALKIESAMRAVATI,AMRAVATI,444601",Whatever stock comes in goes to district administration and district hospital,False,,444601,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:48pm,,Unavailable but verified,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,59ea1d9a-cb70-43e4-83a7-4785619be636,1367,medicine,9890927001,False,0,0,8,vinayshaha.dr@gmail.com,,H V SHAH,"JUNA BAZARAHMEDNAGAR 414 001(VM ),AHMEDNAGAR,414001",,False,,414001,19.0964492,74.7395591,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 12:16pm,,Unresponsive,,,,,,,,
Maharashtra,Satara,22,391,COVIDFYI,c5a17ce5-a56c-4882-8146-606283a2b5aa,1667,medicine,9850266000,False,0,0,8,sph333@gmail.com,,SUNNY PHARMA,"G-1, PLOT NO 14 CTS 529/A17OPP MAULI BLOOD BANKBEHIND PENDHARKAR  HOSPITAL,SATARA,415004",,False,,415004,17.6851712,74.0081482,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,f7b489bd-d6fa-4f37-b603-110026275ae8,1276,medicine,9825861920,False,0,0,8,abc.sureshramani@gmail.com,,A.B.C. DISTRIBUTORS,"401/402/403SURAT DAWA BAZARVASTADEVDI  RDKATARGAMSURAT,SURAT,395004",,False,,395004,21.2299596,72.8209298,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,2a2f4d47-1492-4c85-bb78-fa85933c878f,1479,medicine,0141-2355532,False,0,0,8,jaipurimmunology@hotmail.com,,MEDIMITRA MEDICALS,"KHATIPURA ROAD,JAIPUR,302021",Not answering the call,False,,302021,26.9225919,75.7438154,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 8:38pm,,Unresponsive,,,,,,,,
Maharashtra,Nashik,22,383,COVIDFYI,19002093-c5c7-4eb9-8fa2-a046ea636684,1669,medicine,9850929302,False,0,0,8,prabhatmedical@gmail.com,,PRABHAT MEDICAL STORES,"SHOP NO 1, FROM SOUTH, GROUND FLOOR + 1ST FLOOR,PR NO Z12017207 S  NO 149, 5, 149, 6,TAJANE MALA, NEW NAGAR RDTAL SANGAMNER,",,False,,,19.5761174,74.2070191,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Raigad,22,388,COVIDFYI,7f386b7e-c4ed-478f-9b1c-4dfde1e905b9,1429,medicine,7718859901,False,0,0,8,shreesaienterprises@gmx.com,,SHREE SAI ENTERPRISES,"SHOP NO 3 & 4, PLOT NO 61-62CHATURBHUJ CHSLSECTOR 21, KHARGHARNAVI  MUMBAI,KHARGHAR,410210",,False,,410210,37.798633,-122.422068,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 12:15pm,,Unresponsive,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,12dbc2cc-e4dc-4eba-898c-2840651fcf80,1866,medicine,911800222365,False,0,0,8,,,FDA Control Room,Mumbai,,False,912226592364,,19.0759837,72.8776559,,,,Remedisivir,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Haryana,Gurgaon,15,206,COVIDFYI,1d28bb70-3a17-48b3-a3b0-a5c292921545,1709,medicine,1143069750,False,0,0,8,,,Shree Ram Medicos,Shree Ram Medicos,Available,False,,,28.7171012,77.1378398,,,,Gurugram,,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Punjab,Ludhiana,29,489,COVIDFYI,b59fcac9-f1fb-4a59-af0c-177b5fb8131d,1287,medicine,9825931530,False,0,0,8,angi.agency@gmail.com,,ANGI AGENCY,"GF-39,STATION ROADSHIVGANGA COMPLEXBALVA,AHMEDABAD,382220",,False,,382220,22.8712941,72.3074326,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:29pm,,,,,,,,,,
Punjab,Amritsar,29,478,COVIDFYI,ce73731f-c449-4a7a-aa29-c5da27f8343d,1308,medicine,0183-5069915 ,False,0,0,8,swamimedicalhallamritsar@gmail.com,,SWAMI MEDICAL HALL,"KATRA SHER SINGH,HALL BAZARAMRITSAR(PB),AMRITSAR,143006",verified over WhatsApp,False,9872066608,143006,31.629795,74.87456,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:47pm,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,4edd2ed5-0416-43cc-b7d1-de2884085fe1,1359,medicine,040-65916729,False,0,0,8,gaudevcompany@yahoo.com,,GAUDEV & CO,"2nd floor, punjaguttaD NO 6 3 668 9 6 OPP MODEL HOUSEMAIN ROAD,UDAY  MEDICALSMCH CIRCLE 5 MANDAL,HYDERABAD,500082",Not Avaailable   1st number is incorrect. 2nd was busy,False,9963107800,500082,17.424971,78.4536336,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:30pm,,Unresponsive,,,,,,,,
Maharashtra,Nandurbar,22,382,COVIDFYI,83f9683f-72af-4f03-88ce-3073c642c2e3,1815,medicine,8412803507,False,0,0,8,,,"PRATISHYAM BUILDING,STATION ROAD,,DHULE",Nandurbar,,False,,,21.7468548,74.123996,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Madhya Pradesh,Ratlam,21,346,COVIDFYI,b7738341-4d04-4b35-87ea-8949213857db,1339,medicine,07412-231607,False,0,0,8,spma.rtm@yahoo.com,,SHREE PORWAL MEDICAL AGENCIES (RTM),"99, COLLEGE ROADRATLAMRATLAMRATLAM (M.P.),RATLAM,457001",No drugs available.,False,,457001,23.326565,75.0390423,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:49pm,,Unavailable but verified,,,,,,,,
Maharashtra,Ahmednagar,22,362,COVIDFYI,3583a521-0e4f-4352-8636-e9c1419d963e,1258,medicine,9011871111,False,0,0,8,bafnamedico@gmail.com,,BAFNA MEDICO,"S.NO 135, PLOT NO. 1,2,3 AND S.NO 136 PLOT NO.1GUNJALWADI, TALUKA  SANGAMNER,SANGAMNERDIST AHMADNAGAR,SANGAMNER,422605",Not available,False,,422605,19.5761174,74.2070191,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:46pm,,Unavailable but verified,,,,,,,,
Maharashtra,Nagpur,22,380,COVIDFYI,2b8f6186-a298-4832-8c76-ed4d67dd1f9e,1475,medicine,0712 2765428/273,False,0,0,8,suganchandmedicalstores@gmail.com,,SUGANCHAND MEDICAL STORE Agncy Dep,"SANDESH DAWA BAZAR, NEAR HAJ HOUSEBLOCK NO. 46,47 & 147,GROUND &  1ST FLOOR,NAGPUR,440002",,False,,440002,,,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:33pm,,Unresponsive,,,,,,,,
Tamil Nadu,Chennai,32,538,COVIDFYI,45d58e81-9ba8-446d-8e63-27de8fee3268,1473,medicine,044-42918206 ,False,0,0,8,medprochennai@gmail.com,,MEDPRO AGENCIES PVT LTD,"NO.37-A2,G1,GROUND FLOORASHTHALAKSHMI NAGAR,2ND  STREETALAPAKKAMCHENNAI,CHENNAI,600116","Not answering the call on landline, mobile number- call is getting disconnected",False,9841139733,600116,13.0187187,80.1498868,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:56pm,,Unresponsive,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,330f7dd3-73c7-4087-ab40-f63312158c60,1482,medicine,2622221094,False,0,0,8,vardhman_vaibhav@yahoo.com,,VAIBHAV SALES,"PUSHPAK', UPALI BAZARBARDOLI,BARDOLI,394601",No answer,False,,394601,21.1255374,73.1122499,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,24/4/2021 6:19pm,,Unresponsive,,,,,,,,
Delhi (NCT),New Delhi,12,158,COVIDFYI,609cf198-2b51-437e-8a93-6048a8507233,1992,medicine,9810699965,False,0,0,8,,,Kunal Sawheny @ British Medicals,"B-46 Lawrence Road, Industrial Area Delhi, 110035",Busy,False,,110035,28.6790289,77.1488993,,,,,https://twitter.com/mygovindia/status/1386013218116575233/photo/3,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,1a624d89-9c35-453e-8170-581d6773e8f3,1897,medicine,9822034311,False,0,0,8,,,"Office of the Joint Commissioner,Guruwar peth pune,Pune-Zone3",Pune-Zone3,Not picking up,False,,,18.553038,73.9509586,,,,Medicines - Remdesivir,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,6aebea47-d635-432b-9caa-4338e12d7755,1515,medicine,8810526032,False,0,0,8,navaanyahealthcare@gmail.com,,NAVAANYA HEALTHCARE (ASU GZB),"SIHANI SADDIK NAGARINDRAPRASTH COLONYOPP UTTAM  TOYATA,GHAZIABAD,201003",Switched off,False,,201003,28.6856309,77.4237412,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 7:11pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,330b695f-2a8c-4699-bde8-778847e5086c,2001,medicine,9867425857,False,0,0,8,,,"P M Patil, under Joint Commissioner, Zone 4","New Guruwar Peth, above Lucky Bakery",FDA officer,False,,,18.5043356,73.8619516,,,,,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Karnataka,Bengaluru (Bangalore) Urban,19,283,COVIDFYI,8c29c297-12e0-4dc3-9e4c-6275f6170932,1639,medicine,080-40836666,False,0,0,8,jeethu@vardhmanhealth.com,,Vardhman Health Specialities,"199/5 (912)7th Main2nd BlockJayanagar,Bangalore,560011",,False,,560011,12.938421,77.5817454,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:45pm,,Pending,,,,,,,,
Andhra Pradesh,Guntur,5,23,COVIDFYI,ac44a201-bdb2-43a9-bbe8-f593a5c0074d,1508,medicine,9849828896,False,0,0,8,bmcguntur1@gmail.com,,BALAJI MEDICAL CORPORATION,"9-10-51A, D.S BUILDINGSNAAZ CENTREGUNTUR 522 001,GUNTUR,522001",No answer.,False,,522001,16.2893144,80.4604643,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 6:39pm,,Unresponsive,,,,,,,,
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,69142f8b-9b6b-4eef-b544-637aedc0c083,1721,medicine,9313067667,False,0,0,8,,,Lifeline pharmacy,"III-A 130, Nehru Nagar, infront of Shiv Mandir, Nasarfur Fatak, Ghaziabad.",,False,,,28.656409,77.4507135,,,,,Twitter,Bharath Alur,Fabiflu,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Ratnagiri,22,389,COVIDFYI,1fa0543c-e552-4329-aef7-1a324a8796c6,1622,medicine,9403080021,False,0,0,8,bridgemedisales@gmail.com,,BRIDGE MEDISALES Pvt. LTD.,"1065-A LEPROSY HOSPITAL ROADUDYAM NAGAR,RATNAGIRI,415612",,False,,415612,16.9966718,73.315796,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,b8458fc8-cb5d-40be-aaae-b00a94a103fe,2015,medicine,022-40776433,False,0,0,8,,,NOVACARE HEALTHCARE SOLN Pvt.LTD (T,"C-12A, C-12B, C-12C,Kantilal Maganlal EstaL.B.S. Rd,Bhandup  (West),MUMBAI,400078",,False,,400078,19.1570343,72.9327444,,,,Remdesivir Distributor,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Pune,22,387,COVIDFYI,4d059a77-a734-41ec-beb2-06ea13c582fd,1580,medicine,9689927263,False,0,0,8,a.tapadiya@gmail.com,,TAPADIA DISTRIBUTORS,"SHOP NO 9 999 (HOSP)SADASHIV PETHNEAR BRAMHAN MANGAL  KARYALAYAPUNE,PUNE,411030",,False,,411030,18.510216,73.8467105,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Mumbai City,22,378,COVIDFYI,377ebf58-e381-4e96-920e-64e9d33ae92a,1771,medicine,9867284524,False,0,0,8,,,"Bandra Kurla Complex,BANDRA (E), Mumbai-400 051,(M.S)",Mumbai-Zone5,,False,,,19.0560911,72.8352685,,,,Medicines,,Bharath Alur,,27/4/2021 6:28pm,,Pending,,,,,,,,
Maharashtra,Kolhapur,22,376,COVIDFYI,c3076217-f271-44da-8b2d-adcb31808aea,1487,medicine,9158882858,False,0,0,8,nancy.enterprise@yahoo.in,,NANCY ENTERPRISES,"H.NO. 458, E WARDKARVEERSAHU ROADVIJAY APARTMENT, FIRST  FLOOR,KOLHAPUR,416001",,False,,416001,16.5975043,74.1005044,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:10pm,,Unresponsive,,,,,,,,
Tamil Nadu,Madurai,32,548,COVIDFYI,3c49e0b2-eb66-46d9-ac07-fbb2a3a9a651,1358,medicine,9841975530,False,0,0,8,medpromadurai@gmail.com,,MEDPRO AGENCIES (MADURAI),"NO : 8 , HARVEY NAGAR,TECHNICAL SCHOOL WEST12 TH STREET,  MADURAI,MADURAI,625016",Not answering the call,False,,625016,9.9335627,78.1022274,,,,Remdesivir distribution list,,Bharath Alur,Remdesivir,23/4/2021 8:37pm,,Unresponsive,,,,,,,,
