state,district,state_id,district_id,data_name,external_id,data_id,category,phone_1,is_duplicate,downvotes,upvotes,created_job,email,price,title,address,comment,deleted,phone_2,pincode,latitude,longitude,created_by,created_on,Assigned_to,description,source_link,verified_by,resource_type,last_verified_on,quantity_available,verification_status,last verified,resource type,city,pin_code,hospital_available_icu_beds,hospital_available_normal_beds,hospital_available_oxygen_beds,hospital_available_ventilator_beds,🔒 Row ID,Selected By User,Verification Image,oxygen supplier willing to join WhatsAppBot
Gujarat,Rajkot,14,194,COVIDFYI,97af8fa6-c630-49c7-9e3d-e0c298377fe2,3651,hospital,9512140048,False,0,0,8,icn@synergyhospital.co.in,,Synergy Hospital,,,False,2816195000,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 20:13:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Sultanpur,35,680,COVIDFYI,e6bfde87-5893-4a2c-bb80-9fd5148322ef,4100,hospital,9415046034,False,0,0,8,,,Astha Hospital,,,False,9415394340,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:57:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Burdwan (Bardhaman),37,699,Verification App from Ruchika,06d941ac-f04f-44c5-be6d-9acca8d9e893,1977,hospital,8687500500,False,0,0,4,,,Mission Hospital,,,False,,,,,,"April 27, 2021 3:14pm",,,,,,,,pending (not verified),,,,,,,,,fQPSgt4xQKmI3D0m1GrMNQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Kerala,Idukki,1,6,COVIDFYI,835a4899-ebfa-4971-b65f-bc8011fa0a1d,3759,hospital,9746686957,False,0,0,8,,,Al Azhar Medial College Hospital Thodopuzha,,,False,,,,,,,,,http://dhs.kerala.gov.in/wp-content/uploads/2020/03/83744569_2653648304863977_9161871785963028480_o-1.jpg,,,4/23/2021 18:03:00,,Unresponsive,,,,,,,,,,,,
Uttarakhand,Udham Singh Nagar,36,694,Verification App from Ruchika,d27aec2b-8334-4c9d-b23c-eb4fdc8e8bff,1909,hospital,5944250462,False,0,0,4,,,District Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://health.uk.gov.in/files/New_Doc_2020-03-31_16.55.08.pdf,Varun Kumar,,4/23/2021 7:48pm,,pending (not verified),,,,,,,,,uud7YBfrT4-Bzz.pyogfPg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
West Bengal,Kolkata,37,707,COVIDFYI,e8890fc6-608a-4510-94d9-ca8fbce1279a,4159,hospital,3366284444,False,0,0,8,,,Fortis  Hospital Ltd.,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/22/2021 17:36:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Basti,35,623,COVIDFYI,62eac5d8-3bc6-4145-a028-cdf3cbc06cd7,4003,hospital,9415607398,False,0,0,8,,,SR Hospital And Medical Institute,,,False,9415607398,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Rajasthan,Sawai Madhopur,30,527,Verification App from Ruchika,9043ae65-067f-44ad-9356-878d6ad2bc2e,1737,hospital,7462234364,False,0,0,4,,,Ranthambore Sewika Hospital,,Available and verified,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Diya Dashiwal,,4/23/2021 5:35pm,,pending (not verified),,,,,,,,,fOflygjQRNeKFEAu0Xp6Rg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Navsari,14,190,Verification App from Ruchika,a8cf2566-aa9b-462f-bc63-5700c60c872c,1419,hospital,9327660110,False,0,0,4,info@yashfeenhospital.in,,Yashfeen Hospital,,Available and verified,False,2637235726,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,"Jasseerat Kaur, MANISH NAYYAR",,4/23/2021 2:13pm,,pending (not verified),,,,,,,,,Ie4FDLjYR8OfQ73J1mBX2Q,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Surat,14,200,COVIDFYI,1e239dc1-4133-4ff8-912d-5316dd038b63,3659,hospital,9925909424,False,0,0,8,,,Malaviya Hosp,,,False,2612767669,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 19:37:00,,Unresponsive,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,93c5bf05-8fa3-44aa-8e4f-14d2ad9d5fac,3709,hospital,7987265819,False,0,0,8,,,Sai Ram hospital,,,False,,,,,,,,,https://twitter.com/PuneetVuneet/status/1385624027289448456?s=19,,,4/24/2021 16:08:00,,Available and verified,,,,,,,,,,,,
Gujarat,Anand,14,170,Verification App from Ruchika,7bd71c96-6dab-4441-88d4-b9e228d384ed,1359,hospital,9825717481,False,0,0,4,rajujb@charutarhealth.org,,Krishna Hospital,,Available and verified,False,2692222130,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 2:29pm,,pending (not verified),,,,,,,,,uQvfzF60QVKgkiQWjGRzZw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Meghalaya,South West Khasi Hills,24,421,Verification App from Ruchika,8e93bad9-ba08-4761-bc43-c2be8eb1319c,1680,hospital,9615683665,False,0,0,4,,,Civil Hospital Nongstoin,,Available and verified,False,9856084064,,,,,"April 19, 2021 1:18pm",,,http://meghalaya.gov.in/megcms/sites/default/files/announcement/HOSPITAL_IN_MEGHALAYA.pdf,Jasseerat Kaur,,4/22/2021 3:21pm,,pending (not verified),,,,,,,,,RM1K0ECYRSu6Sf3RuRvytg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Tamil Nadu,Chennai,32,538,COVIDFYI,8985968f-0130-45a8-a8ad-06e2a5a2b7f8,3966,hospital,18005721051,False,0,0,8,,,Welcarehealth Systems Pvt Ltd Teleophthalmology,,,False,,,,,,,,,http://www.stopcoronatn.in/files/Contact_for_Healthcare_Organizations_Telemedicine_Facilities_In_Tamil_Nadu.pdf,,,4/23/2021 17:33:00,,Available and verified,,,,,,,,,,,,
Kerala,Kannur,1,13,COVIDFYI,a46632e6-8990-47ed-8cc6-f2d786686e3e,3761,hospital,9446420557,False,0,0,8,,,Medical College Hospital Kannur,,,False,,,,,,,,,http://dhs.kerala.gov.in/wp-content/uploads/2020/03/83744569_2653648304863977_9161871785963028480_o-1.jpg,,,4/23/2021 19:28:00,,Available and verified,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,103057b9-db71-4327-924a-0d7d203565d5,3658,hospital,9510731319,False,0,0,8,,,Surat Gen Hosp,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 19:33:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Mau,35,662,COVIDFYI,a8f71529-8763-4a90-9689-b10792efa519,4084,hospital,9839510050,False,0,0,8,,,Sharda Narayan,,,False,9415884590,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/27/2021 14:42:00,,Unavailable but verified,,,,,,,,,,,,
Kerala,Kozhikode,1,11,COVIDFYI,88849cf7-58ac-4462-93a0-563411ab3a6a,3770,hospital,9447760932,False,0,0,8,,,Medical College Hospital,,,False,,,,,,,,,http://dhs.kerala.gov.in/wp-content/uploads/2020/03/83744569_2653648304863977_9161871785963028480_o-1.jpg,,,4/22/2021 18:07:00,,Unresponsive,,,,,,,,,,,,
Uttarakhand,Almora,36,683,Verification App from Ruchika,a80d02a8-474c-4cbf-9566-89a3c65d29d8,1899,hospital,9412315001,False,0,0,4,https://twitter.com/intent/tweet?url=https%3A%2F%2Findiacovidresources.in%2F&text=,,Goverdhan Tiwari Govt. Hospital,,Pending,False,,,,,,"April 25, 2021 10:46pm",,,,,,4/27/2021 2:35pm,,pending (not verified),,,,,,,,,lbkEYEs3T7WznCAGwOXUNQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Rajasthan,Pali,30,524,Verification App from Ruchika,209824d6-5b3e-43a1-8437-a00863141279,1733,hospital,7357399107,False,0,0,4,,,"Govt. Bangur Hospital, Pali",,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Nidhi Rungta,,4/23/2021 8:32pm,,pending (not verified),,,,,,,,,ll5ovbmNTG6jtn9caWv7Hw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Rajkot,14,194,COVIDFYI,1f27e90e-771f-4b95-b304-257426029988,3646,hospital,9427735010,False,0,0,8,vedanthospitalrajkot@gmail.com,,Vedant Hospital,,,False,2812442722,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 16:23:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Mathura,35,661,COVIDFYI,70909671-c4a9-4854-b7ec-7ee9682ccb09,5995,hospital,8279436773,False,0,0,8,,,Gopi krishna hospital,,45 beds NON COVID - Maternity only,False,,,,,,,,Liferesources.in verified - it has 45 beds but only for maternity needs.,,Simran,Non-Covid,5/1/2021 20:02:18,45,Available and verified,,,,,,,,,,,,
Gujarat,Mehsana,14,187,COVIDFYI,bd29a133-f15b-4b2e-8d44-6911974efd37,3625,hospital,9824072936,False,0,0,8,,,"Krishna Multyspeciality Hospital, Visnagar",,,False,6355955980,,,,,,,,https://gujhealth.gujarat.gov.in/images/pdf/PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 14:03:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Bharuch,14,173,Verification App from Ruchika,d9297f28-f066-4ccd-8228-b6914be19f52,1367,hospital,9727763840,False,0,0,4,mkt-bhmsh@bhirc.com,,Baroda Heart Hospital,,Unresponsive,False,2642260551,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Varun Kumar,,4/22/2021 3:41pm,,pending (not verified),,,,,,,,,SDx5PJjoQ0-A4y8Xb1gpaQ,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Surat,14,200,COVIDFYI,979b2f3b-471d-4f68-9309-b9c1742fc87f,3675,hospital,9737855857,False,0,0,8,,,Lokhat Hosp,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/22/2021 17:32:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Shamali (Prabuddh Nagar),35,675,COVIDFYI,c9cec053-42d5-4e50-8a06-fc498d9ecdc9,4097,hospital,9917202020,False,0,0,8,,,Global Shanti Hospital,,,False,9917202020,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 14:05:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Jodhpur,30,520,COVIDFYI,dc894ed2-0dbc-44ae-9f4b-1938a51da9e6,4185,hospital,2912636441,False,0,0,8,,,MAHATMA GANDHI HOSPITAL JODHPUR,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,e24c5033-0e23-4178-a39a-c659c9086b3b,3673,hospital,9825030000,False,0,0,8,sardarhospitalsurat@hotmail.com,,Sardar Hosp,,,False,2612513555,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 20:31:00,,Available and verified,,,,,,,,,,,,
Madhya Pradesh,Indore,21,332,COVIDFYI,a9b756f3-f9f0-4fc7-bb11-a8ed137bfe6c,3803,hospital,8818940404,False,0,0,8,,,My Hospital,,,False,,,,,,,,,indorelist.pdf,,,4/23/2021 20:20:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Azamgarh,35,615,COVIDFYI,0fbbf61c-0879-4fd8-8aa5-dbd6436dabb6,3996,hospital,8070497070,False,0,0,8,,,Sahaj Hospital,,,False,9450200707,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:44:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Jhansi,35,648,COVIDFYI,8c740336-a29a-4556-8042-92d9f2926473,4035,hospital,7518910666,False,0,0,8,,,Lifeline Superspeciality Hospital And Heart Centre,,,False,9415030615,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 14:09:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,df4d0802-50ca-4bf1-892e-7aed6665f19e,4058,hospital,9450020898,False,0,0,8,,,G.C.R.G Memorial Hospital,,,False,9793436666,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 18:35:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,caa5f753-4169-4014-b10a-c0eff1a0cce1,4162,hospital,3323032200,False,0,0,8,,,Beleghata ID Hospital,,,False,,,,,,,,,,,,4/24/2021 16:24:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Pratapgarh,35,668,COVIDFYI,bc91b02e-dc6d-4030-9a02-981149a571e4,3953,hospital,1478222004,False,0,0,8,,,District Hospital Pratapgarh,,,False,,,,,,,,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,,,4/24/2021 16:01:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Kanpur Dehat,35,650,COVIDFYI,22ee8363-e3e5-4e83-b1a2-7242492a301d,4052,hospital,9935061618,False,0,0,8,,,Pawan Tanay Hospital,,,False,9935372222,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 18:25:00,,Available and verified,,,,,,,,,,,,
Delhi (NCT),Central Delhi,12,156,One time verified numbers,f74f6f0d-5d1a-40ea-b732-9210c7e2d5e2,33,hospital,8287972049,False,0,0,9,,,ventilator in central delhi at SVP COVID HOSPITAL,,Ventilator,False,,,,,,,,,,,,25th April at 1:32pm,,,,ICU Bed,Delhi,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,801df785-9415-40b7-be03-4cda6e3e3b78,4175,hospital,3366003300,False,0,0,8,,,Columbia Asia Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,f1a43639-34e2-4c33-b223-fcd8c9334b88,4109,hospital,9140190282,False,0,0,8,,,Maa Chandrika Devi Hospital ,,,False,,,,,,,,,Twitter ,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,4b4a7476-ecda-4bcf-9d44-8f8b95489a88,4112,hospital,9452334488,False,0,0,8,,,Takrohi Hospital ,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Rajasthan,Rajsamand,30,526,Verification App from Ruchika,ec8baea2-7c3e-496e-abb6-7b0c679435f2,1736,hospital,2952220033,False,0,0,4,,,RK District Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Nidhi Rungta,,4/23/2021 9:07pm,,pending (not verified),,,,,,,,,k.3RkUVKSV-GeHb8748Ssg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Uttar Pradesh,Jhansi,35,648,COVIDFYI,911f3f3d-a8a6-4407-b786-7cc921999a2a,4034,hospital,9839777166,False,0,0,8,,,Chiranjeev Medical Centre,,,False,,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 13:42:00,,Available and verified,,,,,,,,,,,,
Rajasthan,Ajmer,30,500,COVIDFYI,69a91943-f653-4b4a-a200-943bec2e1250,3931,hospital,1452603603,False,0,0,8,,,Mittal Hospital & Research Center,,,False,,,,,,,,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,,,4/22/2021 13:58:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Baran,30,503,Verification App from Ruchika,eecb3ac6-506b-40e5-b47e-8f0981ebffdb,1716,hospital,9829915153,False,0,0,4,,,Priya Hospital,,Unresponsive,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,Varun Kumar,,4/22/2021 2:54pm,,pending (not verified),,,,,,,,,uFY6n5E-TrahLfJmIv9ohg,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Rajasthan,Dausa,30,511,Verification App from Ruchika,2f4741db-9184-4ff3-bb1b-bc3d45750168,1720,hospital,7877461931,False,0,0,4,,,Shri Ramkaran Joshi Dh Dausa,,Unavailable but verified,False,,,,,,"April 19, 2021 1:18pm",,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,"Jasseerat Kaur, MANISH NAYYAR",,4/27/2021 2:41pm,,pending (not verified),,,,,,,,,dI41k9zATGSNSdWiLGRCvA,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Kheda (Nadiad),14,185,Verification App from Ruchika,ddd16adf-7f5d-4849-b78f-656d19187f51,1414,hospital,9925001632,False,0,0,4,dean.medical@ddu.ac.in,,N D Desai Medical College AndHospital,,Unresponsive,False,2682524455,,,,,"April 19, 2021 1:18pm",,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,Nidhi Rungta,,4/23/2021 5:46pm,,pending (not verified),,,,,,,,,q5oUEJ9aQyi5CWMmga3ecw,,https://drive.google.com/file/d/1K4Z8jpGUKFSHMu0xSE1tFtmyUAsXl-29/view?usp=sharing,
Gujarat,Surat,14,200,COVIDFYI,a441d516-089a-46d2-adda-68d08c3d5e15,3670,hospital,9429987616,False,0,0,8,,,Sanjivani Hospital Bhatar,,,False,2612238600,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 13:59:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Lucknow,35,657,COVIDFYI,e27ea2bd-d101-4bd8-8994-60dc1fb14e15,4111,hospital,9455170204,False,0,0,8,,,"Mercy hospital, LUCKNOW",,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,8d2b260c-cb5c-41ef-9029-f145ac6ae421,4176,hospital,3323585735,False,0,0,8,,,Calcutta Heart  Clinic,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/24/2021 12:33:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Jaipur,30,515,COVIDFYI,c2f23cc3-73e8-4943-a80a-aa9576ae02b1,3954,hospital,9413378691,False,0,0,8,,,Vivekanand swasthay sewa samiti hospital,,,False,,,,,,,,,https://twitter.com/akaachilles/status/1386244945317568515,,,4/25/2021 18:48:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Bhavnagar,14,174,COVIDFYI,5f4aae7f-546e-4bfc-8bc5-e06307e5cdc9,3589,hospital,7574878801,False,0,0,8,drbhavishadgohil@gmail.com,,Bajarandas Bapa Hospital,,,False,2782512353,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/22/2021 15:44:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Bhadohi,35,624,COVIDFYI,972d3c65-fc79-43d4-9ed2-6b89f33771c7,4006,hospital,9936042720,False,0,0,8,,,Jeevan Deep Hospital,,,False,9936042720,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 15:12:00,,Available and verified,,,,,,,,,,,,
Gujarat,Valsad,14,199,COVIDFYI,17546559-5c08-4825-832a-4555969d1c84,3698,hospital,9825143381,False,0,0,8,mrunalhospital@yahoo.com,,Mrunal Hospital,,,False,2632243833,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/24/2021 13:08:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Hapur (Panchsheel Nagar),35,643,COVIDFYI,077e09f2-e9dd-4513-b04e-9a94271c1954,4028,hospital,9839077603,False,0,0,8,,,Rama Hospital,,,False,9818110469,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 17:15:00,,Available and verified,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,b483f418-a07a-4229-be6e-bc3f9d4638e8,4160,hospital,3340500501,False,0,0,8,,,Charnok  Hospital,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 18:03:00,,Available and verified,,,,,,,,,,,,
Uttar Pradesh,Ghaziabad,35,638,COVIDFYI,ae241ee7-9f9e-441e-9ca5-d9d7191f545e,4022,hospital,9958172110,False,0,0,8,,,Atlanta Mediworld Multispeciality Hospital,,,False,9910992707,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 18:49:00,,Unresponsive,,,,,,,,,,,,
West Bengal,North 24 Parganas,37,711,COVIDFYI,3edc0e43-f163-4881-91d1-7ddeb688b6f2,3343,hospital,3325239058,False,0,0,8,,,College of Medicine and Sagore Dutta Hospital,,,False,,,,,,,,,http://www.cmsdh.edu.in/contact-us,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Uttar Pradesh,Azamgarh,35,615,COVIDFYI,44a23e92-07e2-4f2b-9ec7-d8688e2ac728,3995,hospital,9999821212,False,0,0,8,,,Vendanta Hospital,,,False,9999821212,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/22/2021 14:44:00,,Available and verified,,,,,,,,,,,,
Rajasthan,Bikaner,30,507,COVIDFYI,81da7ea8-0e47-4040-afad-39b7e471d1ad,3937,hospital,1512226331,False,0,0,8,,,Mch Wing Pbm Hospital,,,False,,,,,,,,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,,,4/24/2021 12:31:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Surat,14,200,COVIDFYI,bf7147cd-b6c5-401b-a19b-ad8660cbffb0,3655,hospital,9824561261,False,0,0,8,drkirtipatel2013@gmail.com,,Akshar Children Hosp,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 17:44:00,,Unresponsive,,,,,,,,,,,,
Nagaland,Dimapur,26,433,COVIDFYI,5b0de341-e084-4eff-9ce6-571f1f74c9b5,3902,hospital,9099607609,False,0,0,8,,,Dimapur District Hospital,,,False,7085444710,,,,,,,,https://nagahealth.nagaland.gov.in/wp-content/uploads/2020/03/Dimapur-District-Hospital-Identified-as-COVID-19-Hospital-1st-April-2020.pdf,,,4/27/2021 14:41:00,,Invalid,,,,,,,,,,,,
Uttar Pradesh,Kanpur Nagar,35,651,COVIDFYI,4db4bcc0-fd35-4702-b6f8-b4fd4c2b2fde,4053,hospital,9919068100,False,0,0,8,,,Rama Hospital And Research Centre,,,False,9818110469,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/23/2021 19:47:00,,Unresponsive,,,,,,,,,,,,
Gujarat,Gandhinagar,14,180,COVIDFYI,44bf30d1-9829-453e-9c45-b8a2191cb102,3614,hospital,7575007702,False,0,0,8,medi.admin@aashkahospitals.in,,Aashka Hospital,,,False,,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/23/2021 17:14:00,,Unresponsive,,,,,,,,,,,,
West Bengal,Kolkata,37,707,COVIDFYI,329a703f-705d-4488-bc2c-8955658eecfe,4153,hospital,3322872321,False,0,0,8,,,Belle  Vue Clinic,,,False,,,,,,,,,https://www.wbhealth.gov.in/uploaded_files/corona/Covid-19_Pvt_Hospitals_Kol_Isolation_22_March_20.pdf,,,4/23/2021 19:41:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Sultanpur,35,680,COVIDFYI,38818d9a-8134-4675-893b-155fb4c91599,4101,hospital,9415046590,False,0,0,8,,,Gomti Hospital And Reasearch Centre Pvt Ltd,,,False,9415046590,,,,,,,,http://dgmhup.gov.in/documents/Compendium_DOMHFW.pdf,,,4/24/2021 14:01:00,,Unresponsive,,,,,,,,,,,,
Rajasthan,Udaipur,30,532,COVIDFYI,7dca7b46-515a-4ce4-a55e-5dbf6de30010,3963,hospital,2942528811,False,0,0,8,,,"Super Specialty Building, Mbgh",,,False,,,,,,,,,http://www.rajswasthya.nic.in/PDF/Notification%20Fully%20Dedicated%2005-04-2020.pdf,,,4/27/2021 14:41:00,,Unavailable but verified,,,,,,,,,,,,
Gujarat,Vadodara,14,198,COVIDFYI,1f7bfdc6-71df-4688-a2bd-c1723434236f,3689,hospital,9909117117,False,0,0,8,sukancare@gmail.com,,Sukan Hospital,,,False,2652490590,,,,,,,,https://nhm.gujarat.gov.in/Portal/News/221_1_PVT-HOSPITAL-COVID-19-ISOLATON-BEDS.pdf,,,4/22/2021 16:46:00,,Unresponsive,,,,,,,,,,,,
Uttar Pradesh,Gorakhpur,35,641,COVIDFYI,a3f2d154-2a14-4529-9542-260ac5ad12a4,3334,hospital,9415339267,False,0,0,8,,,PS Hospital,,,False,,,,,,,,,,,,4/27/2021 14:35:00,,Pending,,,,,,,,,,,,
Telangana,Hyderabad,33,571,COVIDFYI,b96a490a-ff0e-405f-9c0f-cc2f7abd6347,3971,hospital,7729006644,False,0,0,8,,,Kamineni Academy Of Medical Sciences,,,False,,,,,,,,,https://covid19.telangana.gov.in/list-of-private-hospitals/,,,4/22/2021 19:03:00,,Unresponsive,,,,,,,,,,,,
